66.000000	0.137808	0.186711
66.100000	0.137565	0.186954
66.200000	0.137378	0.187141
66.300000	0.137250	0.187269
66.400000	0.137181	0.187338
66.500000	0.137172	0.187347
66.600000	0.137219	0.187300
66.700000	0.137320	0.187199
66.800000	0.137470	0.187049
66.900000	0.137663	0.186856
67.000000	0.137894	0.186625
67.100000	0.138155	0.186364
67.200000	0.138439	0.186080
67.300000	0.138738	0.185781
67.400000	0.139046	0.185473
67.500000	0.139355	0.185164
67.600000	0.139657	0.184862
67.700000	0.139945	0.184574
67.800000	0.140213	0.184306
67.900000	0.140456	0.184063
68.000000	0.140668	0.183851
68.100000	0.140846	0.183673
68.200000	0.140986	0.183533
68.300000	0.141086	0.183433
68.400000	0.141147	0.183372
68.500000	0.141168	0.183351
68.600000	0.141152	0.183367
68.700000	0.141101	0.183418
68.800000	0.141020	0.183499
68.900000	0.140913	0.183606
69.000000	0.140785	0.183734
69.100000	0.140644	0.183875
69.200000	0.140494	0.184025
69.300000	0.140342	0.184177
69.400000	0.140194	0.184325
69.500000	0.140055	0.184464
69.600000	0.139931	0.184588
69.700000	0.139825	0.184694
69.800000	0.139741	0.184778
69.900000	0.139680	0.184839
70.000000	0.139645	0.184874
70.100000	0.139635	0.184883
70.200000	0.139650	0.184869
70.300000	0.139688	0.184831
70.400000	0.139746	0.184773
70.500000	0.139820	0.184698
70.600000	0.139908	0.184611
70.700000	0.140004	0.184515
70.800000	0.140105	0.184414
70.900000	0.140205	0.184314
71.000000	0.140300	0.184219
71.100000	0.140388	0.184131
71.200000	0.140463	0.184056
71.300000	0.140524	0.183995
71.400000	0.140568	0.183951
71.500000	0.140592	0.183927
71.600000	0.140596	0.183923
71.700000	0.140578	0.183941
71.800000	0.140538	0.183981
71.900000	0.140475	0.184044
72.000000	0.140390	0.184129
72.100000	0.140283	0.184236
72.200000	0.140157	0.184362
72.300000	0.140013	0.184506
72.400000	0.139854	0.184665
72.500000	0.139683	0.184836
72.600000	0.139506	0.185013
72.700000	0.139325	0.185194
72.800000	0.139148	0.185371
72.900000	0.138978	0.185541
73.000000	0.138820	0.185699
73.100000	0.138680	0.185839
73.200000	0.138562	0.185957
